,PhraseID,Note,StartTimestamp,EndTimestamp,PieceID
817,PHRASE000082,E4,21/05/23 12:15:53,21/05/23 12:15:53,PIECE00016
818,PHRASE000082,E4,21/05/23 12:15:53,21/05/23 12:15:53,PIECE00016
819,PHRASE000082,D4,21/05/23 12:15:53,21/05/23 12:15:53,PIECE00016
820,PHRASE000082,D4,21/05/23 12:15:53,21/05/23 12:16:03,PIECE00016
821,PHRASE000082,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00016
822,PHRASE000083,G4,21/05/23 12:16:03,21/05/23 12:16:13,PIECE00016
823,PHRASE000083,F4,21/05/23 12:16:13,21/05/23 12:16:13,PIECE00016
824,PHRASE000083,E4,21/05/23 12:16:13,21/05/23 12:16:23,PIECE00016
825,PHRASE000083,A4,21/05/23 12:16:23,21/05/23 12:16:33,PIECE00016
826,PHRASE000083,G4,21/05/23 12:16:33,21/05/23 12:16:33,PIECE00016
827,PHRASE000083,F4,21/05/23 12:16:33,21/05/23 12:16:33,PIECE00016
828,PHRASE000083,E4,21/05/23 12:16:33,21/05/23 12:16:33,PIECE00016
829,PHRASE000083,D4,21/05/23 12:16:33,21/05/23 12:16:33,PIECE00016
830,PHRASE000083,C4,21/05/23 12:16:33,21/05/23 12:16:43,PIECE00016
831,PHRASE000083,rest,21/05/23 12:16:43,21/05/23 12:16:53,PIECE00016
832,PHRASE000083,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00016
833,PHRASE000084,G4,21/05/23 12:16:53,21/05/23 12:17:03,PIECE00016
834,PHRASE000084,F4,21/05/23 12:17:03,21/05/23 12:17:03,PIECE00016
835,PHRASE000084,E4,21/05/23 12:17:03,21/05/23 12:17:13,PIECE00016
836,PHRASE000084,G4,21/05/23 12:17:13,21/05/23 12:17:23,PIECE00016
837,PHRASE000084,A4,21/05/23 12:17:23,21/05/23 12:17:23,PIECE00016
838,PHRASE000084,G4,21/05/23 12:17:23,21/05/23 12:17:23,PIECE00016
839,PHRASE000084,F4,21/05/23 12:17:23,21/05/23 12:17:23,PIECE00016
840,PHRASE000084,E4,21/05/23 12:17:23,21/05/23 12:17:23,PIECE00016
841,PHRASE000084,E4,21/05/23 12:17:23,21/05/23 12:17:23,PIECE00016
842,PHRASE000084,D4,21/05/23 12:17:23,21/05/23 12:17:23,PIECE00016
843,PHRASE000084,D4,21/05/23 12:17:23,21/05/23 12:17:33,PIECE00016
844,PHRASE000084,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00016
845,PHRASE000085,G4,21/05/23 12:17:33,21/05/23 12:17:43,PIECE00016
846,PHRASE000085,F4,21/05/23 12:17:43,21/05/23 12:17:43,PIECE00016
847,PHRASE000085,E4,21/05/23 12:17:43,21/05/23 12:17:53,PIECE00016
848,PHRASE000085,A4,21/05/23 12:17:53,21/05/23 12:18:03,PIECE00016
849,PHRASE000085,G4,21/05/23 12:18:03,21/05/23 12:18:03,PIECE00016
850,PHRASE000085,F4,21/05/23 12:18:03,21/05/23 12:18:03,PIECE00016
851,PHRASE000085,E4,21/05/23 12:18:03,21/05/23 12:18:03,PIECE00016
852,PHRASE000085,D4,21/05/23 12:18:03,21/05/23 12:18:03,PIECE00016
853,PHRASE000085,C4,21/05/23 12:18:03,21/05/23 12:18:13,PIECE00016
854,PHRASE000085,rest,21/05/23 12:18:13,21/05/23 12:18:23,PIECE00016
855,PHRASE000085,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00016
856,PHRASE000086,B-3,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
857,PHRASE000086,C4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
858,PHRASE000086,D4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
859,PHRASE000086,E-4,21/05/23 12:13:23,21/05/23 12:13:33,PIECE00017
860,PHRASE000086,E-4,21/05/23 12:13:33,21/05/23 12:13:43,PIECE00017
861,PHRASE000086,B-4,21/05/23 12:13:43,21/05/23 12:13:43,PIECE00017
862,PHRASE000086,B-4,21/05/23 12:13:43,21/05/23 12:13:43,PIECE00017
863,PHRASE000086,G4,21/05/23 12:13:43,21/05/23 12:13:53,PIECE00017
864,PHRASE000086,rest,21/05/23 12:13:53,21/05/23 12:13:53,PIECE00017
865,PHRASE000086,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
866,PHRASE000087,E-4,21/05/23 12:13:53,21/05/23 12:13:53,PIECE00017
867,PHRASE000087,D4,21/05/23 12:13:53,21/05/23 12:13:53,PIECE00017
868,PHRASE000087,C4,21/05/23 12:13:53,21/05/23 12:13:53,PIECE00017
869,PHRASE000087,B-3,21/05/23 12:13:53,21/05/23 12:14:03,PIECE00017
870,PHRASE000087,D4,21/05/23 12:14:03,21/05/23 12:14:03,PIECE00017
871,PHRASE000087,F4,21/05/23 12:14:03,21/05/23 12:14:03,PIECE00017
872,PHRASE000087,G#4,21/05/23 12:14:03,21/05/23 12:14:03,PIECE00017
873,PHRASE000087,D4,21/05/23 12:14:03,21/05/23 12:14:03,PIECE00017
874,PHRASE000087,E-4,21/05/23 12:14:03,21/05/23 12:14:13,PIECE00017
875,PHRASE000087,rest,21/05/23 12:14:13,21/05/23 12:14:13,PIECE00017
876,PHRASE000087,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
877,PHRASE000088,B-3,21/05/23 12:14:13,21/05/23 12:14:13,PIECE00017
878,PHRASE000088,C4,21/05/23 12:14:13,21/05/23 12:14:13,PIECE00017
879,PHRASE000088,D4,21/05/23 12:14:13,21/05/23 12:14:13,PIECE00017
880,PHRASE000088,E-4,21/05/23 12:14:13,21/05/23 12:14:23,PIECE00017
881,PHRASE000088,E-4,21/05/23 12:14:23,21/05/23 12:14:33,PIECE00017
882,PHRASE000088,B-4,21/05/23 12:14:33,21/05/23 12:14:33,PIECE00017
883,PHRASE000088,B-4,21/05/23 12:14:33,21/05/23 12:14:33,PIECE00017
884,PHRASE000088,G4,21/05/23 12:14:33,21/05/23 12:14:43,PIECE00017
885,PHRASE000088,rest,21/05/23 12:14:43,21/05/23 12:14:43,PIECE00017
886,PHRASE000088,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
887,PHRASE000089,E-4,21/05/23 12:14:43,21/05/23 12:14:43,PIECE00017
888,PHRASE000089,D4,21/05/23 12:14:43,21/05/23 12:14:43,PIECE00017
889,PHRASE000089,C4,21/05/23 12:14:43,21/05/23 12:14:43,PIECE00017
890,PHRASE000089,B-3,21/05/23 12:14:43,21/05/23 12:14:53,PIECE00017
891,PHRASE000089,D4,21/05/23 12:14:53,21/05/23 12:14:53,PIECE00017
892,PHRASE000089,F4,21/05/23 12:14:53,21/05/23 12:14:53,PIECE00017
893,PHRASE000089,G#4,21/05/23 12:14:53,21/05/23 12:14:53,PIECE00017
894,PHRASE000089,D4,21/05/23 12:14:53,21/05/23 12:14:53,PIECE00017
895,PHRASE000089,E-4,21/05/23 12:14:53,21/05/23 12:15:03,PIECE00017
896,PHRASE000089,rest,21/05/23 12:15:03,21/05/23 12:15:13,PIECE00017
897,PHRASE000089,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
898,PHRASE000090,G4,21/05/23 12:15:13,21/05/23 12:15:13,PIECE00017
899,PHRASE000090,G4,21/05/23 12:15:13,21/05/23 12:15:13,PIECE00017
900,PHRASE000090,G4,21/05/23 12:15:13,21/05/23 12:15:23,PIECE00017
901,PHRASE000090,G4,21/05/23 12:15:23,21/05/23 12:15:23,PIECE00017
902,PHRASE000090,F4,21/05/23 12:15:23,21/05/23 12:15:23,PIECE00017
903,PHRASE000090,E-4,21/05/23 12:15:23,21/05/23 12:15:23,PIECE00017
904,PHRASE000090,D4,21/05/23 12:15:23,21/05/23 12:15:23,PIECE00017
905,PHRASE000090,C4,21/05/23 12:15:23,21/05/23 12:15:33,PIECE00017
906,PHRASE000090,rest,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
907,PHRASE000090,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
908,PHRASE000091,C4,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
909,PHRASE000091,D4,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
910,PHRASE000091,E-4,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
911,PHRASE000091,F4,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
912,PHRASE000091,B-4,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
913,PHRASE000091,F4,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
914,PHRASE000091,E-4,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
915,PHRASE000091,D4,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
916,PHRASE000091,C4,21/05/23 12:15:33,21/05/23 12:15:33,PIECE00017
917,PHRASE000091,B-3,21/05/23 12:15:33,21/05/23 12:15:43,PIECE00017
918,PHRASE000091,rest,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
919,PHRASE000091,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
920,PHRASE000092,B-3,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
921,PHRASE000092,C4,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
922,PHRASE000092,D4,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
923,PHRASE000092,E-4,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
924,PHRASE000092,G4,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
925,PHRASE000092,G4,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
926,PHRASE000092,F4,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
927,PHRASE000092,E-4,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
928,PHRASE000092,D4,21/05/23 12:15:43,21/05/23 12:15:43,PIECE00017
929,PHRASE000092,C4,21/05/23 12:15:43,21/05/23 12:15:53,PIECE00017
930,PHRASE000092,rest,21/05/23 12:15:53,21/05/23 12:15:53,PIECE00017
931,PHRASE000092,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
932,PHRASE000093,E-4,21/05/23 12:15:53,21/05/23 12:15:53,PIECE00017
933,PHRASE000093,D4,21/05/23 12:15:53,21/05/23 12:15:53,PIECE00017
934,PHRASE000093,C4,21/05/23 12:15:53,21/05/23 12:15:53,PIECE00017
935,PHRASE000093,B-3,21/05/23 12:15:53,21/05/23 12:16:03,PIECE00017
936,PHRASE000093,D4,21/05/23 12:16:03,21/05/23 12:16:03,PIECE00017
937,PHRASE000093,F4,21/05/23 12:16:03,21/05/23 12:16:03,PIECE00017
938,PHRASE000093,G#4,21/05/23 12:16:03,21/05/23 12:16:03,PIECE00017
939,PHRASE000093,D4,21/05/23 12:16:03,21/05/23 12:16:03,PIECE00017
940,PHRASE000093,E-4,21/05/23 12:16:03,21/05/23 12:16:13,PIECE00017
941,PHRASE000093,rest,21/05/23 12:16:13,21/05/23 12:16:13,PIECE00017
942,PHRASE000093,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00017
943,PHRASE000094,G4,21/05/23 12:13:23,21/05/23 12:13:33,PIECE00018
944,PHRASE000094,G4,21/05/23 12:13:33,21/05/23 12:13:43,PIECE00018
945,PHRASE000094,E4,21/05/23 12:13:43,21/05/23 12:13:53,PIECE00018
946,PHRASE000094,A4,21/05/23 12:13:53,21/05/23 12:14:03,PIECE00018
947,PHRASE000094,A4,21/05/23 12:14:03,21/05/23 12:14:13,PIECE00018
948,PHRASE000094,G4,21/05/23 12:14:13,21/05/23 12:14:23,PIECE00018
949,PHRASE000094,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00018
950,PHRASE000095,F4,21/05/23 12:14:23,21/05/23 12:14:33,PIECE00018
951,PHRASE000095,F4,21/05/23 12:14:33,21/05/23 12:14:43,PIECE00018
952,PHRASE000095,D4,21/05/23 12:14:43,21/05/23 12:14:53,PIECE00018
953,PHRASE000095,G4,21/05/23 12:14:53,21/05/23 12:15:03,PIECE00018
954,PHRASE000095,G4,21/05/23 12:15:03,21/05/23 12:15:13,PIECE00018
955,PHRASE000095,E4,21/05/23 12:15:13,21/05/23 12:15:23,PIECE00018
956,PHRASE000095,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00018
957,PHRASE000096,G4,21/05/23 12:15:23,21/05/23 12:15:33,PIECE00018
958,PHRASE000096,G4,21/05/23 12:15:33,21/05/23 12:15:43,PIECE00018
959,PHRASE000096,E4,21/05/23 12:15:43,21/05/23 12:15:53,PIECE00018
960,PHRASE000096,A4,21/05/23 12:15:53,21/05/23 12:16:03,PIECE00018
961,PHRASE000096,A4,21/05/23 12:16:03,21/05/23 12:16:13,PIECE00018
962,PHRASE000096,G4,21/05/23 12:16:13,21/05/23 12:16:23,PIECE00018
963,PHRASE000096,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00018
964,PHRASE000097,F4,21/05/23 12:16:23,21/05/23 12:16:33,PIECE00018
965,PHRASE000097,D4,21/05/23 12:16:33,21/05/23 12:16:43,PIECE00018
966,PHRASE000097,G4,21/05/23 12:16:43,21/05/23 12:16:53,PIECE00018
967,PHRASE000097,E4,21/05/23 12:16:53,21/05/23 12:17:13,PIECE00018
968,PHRASE000097,rest,21/05/23 12:17:13,21/05/23 12:17:23,PIECE00018
969,PHRASE000097,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00018
970,PHRASE000098,G4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
971,PHRASE000098,G4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
972,PHRASE000098,G4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
973,PHRASE000098,F4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
974,PHRASE000098,E4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
975,PHRASE000098,E4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
976,PHRASE000098,E4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
977,PHRASE000098,D4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
978,PHRASE000098,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
979,PHRASE000099,C4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
980,PHRASE000099,E4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
981,PHRASE000099,A4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
982,PHRASE000099,G4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
983,PHRASE000099,G4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
984,PHRASE000099,F4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
985,PHRASE000099,F4,21/05/23 12:13:23,21/05/23 12:13:33,PIECE00019
986,PHRASE000099,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
987,PHRASE000100,F4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
988,PHRASE000100,F4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
989,PHRASE000100,F4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
990,PHRASE000100,E4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
991,PHRASE000100,D4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
992,PHRASE000100,D4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
993,PHRASE000100,D4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
994,PHRASE000100,C4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
995,PHRASE000100,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
996,PHRASE000101,B3,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
997,PHRASE000101,D4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
998,PHRASE000101,G4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
999,PHRASE000101,F4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
1000,PHRASE000101,F4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
1001,PHRASE000101,E4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00019
1002,PHRASE000101,E4,21/05/23 12:13:33,21/05/23 12:13:43,PIECE00019
1003,PHRASE000101,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00019
1004,PHRASE000102,B-3,21/05/23 12:13:23,21/05/23 12:13:33,PIECE00020
1005,PHRASE000102,E-4,21/05/23 12:13:33,21/05/23 12:13:53,PIECE00020
1006,PHRASE000102,G3,21/05/23 12:13:53,21/05/23 12:14:03,PIECE00020
1007,PHRASE000102,C4,21/05/23 12:14:03,21/05/23 12:14:23,PIECE00020
1008,PHRASE000102,B-3,21/05/23 12:14:23,21/05/23 12:14:33,PIECE00020
1009,PHRASE000102,B-3,21/05/23 12:14:33,21/05/23 12:14:43,PIECE00020
1010,PHRASE000102,G#3,21/05/23 12:14:43,21/05/23 12:14:53,PIECE00020
1011,PHRASE000102,rest,21/05/23 12:14:53,21/05/23 12:15:03,PIECE00020
1012,PHRASE000102,rest,21/05/23 12:15:03,21/05/23 12:15:23,PIECE00020
1013,PHRASE000102,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00020
1014,PHRASE000103,D4,21/05/23 12:15:23,21/05/23 12:15:33,PIECE00020
1015,PHRASE000103,F4,21/05/23 12:15:33,21/05/23 12:15:53,PIECE00020
1016,PHRASE000103,B-3,21/05/23 12:15:53,21/05/23 12:16:03,PIECE00020
1017,PHRASE000103,C4,21/05/23 12:16:03,21/05/23 12:16:23,PIECE00020
1018,PHRASE000103,D4,21/05/23 12:16:23,21/05/23 12:16:33,PIECE00020
1019,PHRASE000103,E-4,21/05/23 12:16:33,21/05/23 12:16:53,PIECE00020
1020,PHRASE000103,rest,21/05/23 12:16:53,21/05/23 12:17:03,PIECE00020
1021,PHRASE000103,rest,21/05/23 12:17:03,21/05/23 12:17:23,PIECE00020
1022,PHRASE000103,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00020
1023,PHRASE000104,B-3,21/05/23 12:17:23,21/05/23 12:17:33,PIECE00020
1024,PHRASE000104,G4,21/05/23 12:17:33,21/05/23 12:17:53,PIECE00020
1025,PHRASE000104,F4,21/05/23 12:17:53,21/05/23 12:18:03,PIECE00020
1026,PHRASE000104,E-4,21/05/23 12:18:03,21/05/23 12:18:23,PIECE00020
1027,PHRASE000104,D4,21/05/23 12:18:23,21/05/23 12:18:33,PIECE00020
1028,PHRASE000104,F4,21/05/23 12:18:33,21/05/23 12:18:43,PIECE00020
1029,PHRASE000104,C4,21/05/23 12:18:43,21/05/23 12:18:53,PIECE00020
1030,PHRASE000104,rest,21/05/23 12:18:53,21/05/23 12:19:03,PIECE00020
1031,PHRASE000104,rest,21/05/23 12:19:03,21/05/23 12:19:23,PIECE00020
1032,PHRASE000104,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00020
1033,PHRASE000105,E-4,21/05/23 12:19:23,21/05/23 12:19:23,PIECE00020
1034,PHRASE000105,C4,21/05/23 12:19:23,21/05/23 12:19:23,PIECE00020
1035,PHRASE000105,B-3,21/05/23 12:19:23,21/05/23 12:19:33,PIECE00020
1036,PHRASE000105,D4,21/05/23 12:19:33,21/05/23 12:19:43,PIECE00020
1037,PHRASE000105,F4,21/05/23 12:19:43,21/05/23 12:19:53,PIECE00020
1038,PHRASE000105,G#4,21/05/23 12:19:53,21/05/23 12:20:03,PIECE00020
1039,PHRASE000105,G4,21/05/23 12:20:03,21/05/23 12:20:13,PIECE00020
1040,PHRASE000105,F4,21/05/23 12:20:13,21/05/23 12:20:23,PIECE00020
1041,PHRASE000105,E-4,21/05/23 12:20:23,21/05/23 12:20:43,PIECE00020
1042,PHRASE000105,F4,21/05/23 12:20:43,21/05/23 12:20:53,PIECE00020
1043,PHRASE000105,G4,21/05/23 12:20:53,21/05/23 12:21:13,PIECE00020
1044,PHRASE000105,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00020
1045,PHRASE000106,B-3,21/05/23 12:21:13,21/05/23 12:21:23,PIECE00020
1046,PHRASE000106,G4,21/05/23 12:21:23,21/05/23 12:21:43,PIECE00020
1047,PHRASE000106,F4,21/05/23 12:21:43,21/05/23 12:21:53,PIECE00020
1048,PHRASE000106,E-4,21/05/23 12:21:53,21/05/23 12:22:13,PIECE00020
1049,PHRASE000106,D4,21/05/23 12:22:13,21/05/23 12:22:23,PIECE00020
1050,PHRASE000106,F4,21/05/23 12:22:23,21/05/23 12:22:33,PIECE00020
1051,PHRASE000106,C4,21/05/23 12:22:33,21/05/23 12:22:43,PIECE00020
1052,PHRASE000106,rest,21/05/23 12:22:43,21/05/23 12:22:53,PIECE00020
1053,PHRASE000106,rest,21/05/23 12:22:53,21/05/23 12:23:13,PIECE00020
1054,PHRASE000106,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00020
1055,PHRASE000107,E-4,21/05/23 12:23:13,21/05/23 12:23:13,PIECE00020
1056,PHRASE000107,C4,21/05/23 12:23:13,21/05/23 12:23:13,PIECE00020
1057,PHRASE000107,B-3,21/05/23 12:23:13,21/05/23 12:23:23,PIECE00020
1058,PHRASE000107,D4,21/05/23 12:23:23,21/05/23 12:23:33,PIECE00020
1059,PHRASE000107,F4,21/05/23 12:23:33,21/05/23 12:23:43,PIECE00020
1060,PHRASE000107,G#4,21/05/23 12:23:43,21/05/23 12:23:53,PIECE00020
1061,PHRASE000107,G4,21/05/23 12:23:53,21/05/23 12:24:03,PIECE00020
1062,PHRASE000107,F4,21/05/23 12:24:03,21/05/23 12:24:13,PIECE00020
1063,PHRASE000107,E-4,21/05/23 12:24:13,21/05/23 12:24:43,PIECE00020
1064,PHRASE000107,E-4,21/05/23 12:24:43,21/05/23 12:24:53,PIECE00020
1065,PHRASE000107,rest,21/05/23 12:24:53,21/05/23 12:25:03,PIECE00020
1066,PHRASE000107,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00020
1067,PHRASE000108,C4,21/05/23 12:13:23,21/05/23 12:13:33,PIECE00021
1068,PHRASE000108,C4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00021
1069,PHRASE000108,D4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00021
1070,PHRASE000108,E4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00021
1071,PHRASE000108,F4,21/05/23 12:13:33,21/05/23 12:13:33,PIECE00021
1072,PHRASE000108,G4,21/05/23 12:13:33,21/05/23 12:13:43,PIECE00021
1073,PHRASE000108,E4,21/05/23 12:13:43,21/05/23 12:13:53,PIECE00021
1074,PHRASE000108,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00021
1075,PHRASE000109,E4,21/05/23 12:13:53,21/05/23 12:14:03,PIECE00021
1076,PHRASE000109,F4,21/05/23 12:14:03,21/05/23 12:14:13,PIECE00021
1077,PHRASE000109,D4,21/05/23 12:14:13,21/05/23 12:14:23,PIECE00021
1078,PHRASE000109,D4,21/05/23 12:14:23,21/05/23 12:14:33,PIECE00021
1079,PHRASE000109,E4,21/05/23 12:14:33,21/05/23 12:14:53,PIECE00021
1080,PHRASE000109,rest,21/05/23 12:14:53,21/05/23 12:15:03,PIECE00021
1081,PHRASE000109,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00021
1082,PHRASE000110,C4,21/05/23 12:15:03,21/05/23 12:15:13,PIECE00021
1083,PHRASE000110,C4,21/05/23 12:15:13,21/05/23 12:15:13,PIECE00021
1084,PHRASE000110,D4,21/05/23 12:15:13,21/05/23 12:15:13,PIECE00021
1085,PHRASE000110,E4,21/05/23 12:15:13,21/05/23 12:15:13,PIECE00021
1086,PHRASE000110,F4,21/05/23 12:15:13,21/05/23 12:15:13,PIECE00021
1087,PHRASE000110,G4,21/05/23 12:15:13,21/05/23 12:15:23,PIECE00021
1088,PHRASE000110,E4,21/05/23 12:15:23,21/05/23 12:15:33,PIECE00021
1089,PHRASE000110,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00021
1090,PHRASE000111,E4,21/05/23 12:15:33,21/05/23 12:15:43,PIECE00021
1091,PHRASE000111,F4,21/05/23 12:15:43,21/05/23 12:15:53,PIECE00021
1092,PHRASE000111,D4,21/05/23 12:15:53,21/05/23 12:16:03,PIECE00021
1093,PHRASE000111,D4,21/05/23 12:16:03,21/05/23 12:16:13,PIECE00021
1094,PHRASE000111,E4,21/05/23 12:16:13,21/05/23 12:16:33,PIECE00021
1095,PHRASE000111,rest,21/05/23 12:16:33,21/05/23 12:16:43,PIECE00021
1096,PHRASE000111,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00021
1097,PHRASE000112,E4,21/05/23 12:16:43,21/05/23 12:16:53,PIECE00021
1098,PHRASE000112,E4,21/05/23 12:16:53,21/05/23 12:17:03,PIECE00021
1099,PHRASE000112,E4,21/05/23 12:17:03,21/05/23 12:17:13,PIECE00021
1100,PHRASE000112,D4,21/05/23 12:17:13,21/05/23 12:17:23,PIECE00021
1101,PHRASE000112,D4,21/05/23 12:17:23,21/05/23 12:17:33,PIECE00021
1102,PHRASE000112,D4,21/05/23 12:17:33,21/05/23 12:17:43,PIECE00021
1103,PHRASE000112,C4,21/05/23 12:17:43,21/05/23 12:17:53,PIECE00021
1104,PHRASE000112,C4,21/05/23 12:17:53,21/05/23 12:18:03,PIECE00021
1105,PHRASE000112,C4,21/05/23 12:18:03,21/05/23 12:18:13,PIECE00021
1106,PHRASE000112,G3,21/05/23 12:18:13,21/05/23 12:18:23,PIECE00021
1107,PHRASE000112,G3,21/05/23 12:18:23,21/05/23 12:18:33,PIECE00021
1108,PHRASE000112,G3,21/05/23 12:18:33,21/05/23 12:18:43,PIECE00021
1109,PHRASE000112,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00021
1110,PHRASE000113,C4,21/05/23 12:18:43,21/05/23 12:19:03,PIECE00021
1111,PHRASE000113,D4,21/05/23 12:19:03,21/05/23 12:19:13,PIECE00021
1112,PHRASE000113,E4,21/05/23 12:19:13,21/05/23 12:19:33,PIECE00021
1113,PHRASE000113,rest,21/05/23 12:19:33,21/05/23 12:19:43,PIECE00021
1114,PHRASE000113,C4,21/05/23 12:19:43,21/05/23 12:19:53,PIECE00021
1115,PHRASE000113,D4,21/05/23 12:19:53,21/05/23 12:19:53,PIECE00021
1116,PHRASE000113,E4,21/05/23 12:19:53,21/05/23 12:19:53,PIECE00021
1117,PHRASE000113,D4,21/05/23 12:19:53,21/05/23 12:19:53,PIECE00021
1118,PHRASE000113,C4,21/05/23 12:19:53,21/05/23 12:20:13,PIECE00021
1119,PHRASE000113,rest,21/05/23 12:20:13,21/05/23 12:20:23,PIECE00021
1120,PHRASE000113,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00021
1121,PHRASE000114,G4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00022
1122,PHRASE000114,G4,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00022
1123,PHRASE000114,A4,21/05/23 12:13:23,21/05/23 12:13:33,PIECE00022
1124,PHRASE000114,G4,21/05/23 12:13:33,21/05/23 12:13:43,PIECE00022
1125,PHRASE000114,F4,21/05/23 12:13:43,21/05/23 12:13:43,PIECE00022
1126,PHRASE000114,F4,21/05/23 12:13:43,21/05/23 12:13:43,PIECE00022
1127,PHRASE000114,E4,21/05/23 12:13:43,21/05/23 12:13:53,PIECE00022
1128,PHRASE000114,G4,21/05/23 12:13:53,21/05/23 12:14:03,PIECE00022
1129,PHRASE000114,END,21/05/23 12:13:23,21/05/23 12:13:23,PIECE00022
1130,PHRASE000115,E4,21/05/23 12:14:03,21/05/23 12:14:13,PIECE00022
